firm_name,kn_url,uuid,kn_views_num,kn_employee_rec_score,kn_overall,kn_total_reviews_num,kn_salaries_posted_num,kn_corporate_culture_review_num,kn_all_applicants_review_num,kn_all_applicants_review_score,kn_hired_review_num,kn_hired_score,kn_rejected_review_num,kn_rejected_score,kn_offer_declined_review_num,kn_offer_declined_score,kn_deferred_review_num,kn_deferred_score,kn_employees_review_num,kn_employee_review_score,kn_employee_rec_score
,https://www.kununu.com/de/katholischer-kindergarten-st-bonifatius,,,,,,,,,,,,,,,,,,,,
,https://www.kununu.com/de/r-s-immobilienmanagement,,,,,,,,,,,,,,,,,,,,
,https://www.kununu.com/de/sellmann-und-eimer,,,,,,,,,,,,,,,,,,,,
,https://www.kununu.com/de/rosa-alscher-gruppe,,,,,,,,,,,,,,,,,,,,
,https://www.kununu.com/de/technische-universitaet-muenchen6,,,,,,,,,,,,,,,,,,,,
